,airflow_ctx_dag_owner,airflow_ctx_dag_id,airflow_ctx_task_id,airflow_ctx_execution_date,airflow_ctx_try_number,airflow_ctx_dag_run_id
96,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
97,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
98,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
99,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
100,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
101,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
102,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
103,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
104,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
105,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
106,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
107,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
108,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
109,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
110,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
111,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
112,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
113,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
114,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
115,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
116,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
117,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
118,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
119,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
120,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
121,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
122,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
123,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
124,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
125,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
126,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
127,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
128,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
129,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
130,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
131,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
132,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
133,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
134,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
135,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
136,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
137,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
138,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
139,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
140,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
141,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
142,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
143,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
144,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
145,***,extrair_logs_***,process_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,3,manual__2023-11-23T18:28:08.526678+00:00
146,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
147,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
148,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
149,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
150,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
151,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
152,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
153,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
154,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
155,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
156,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
157,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
158,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
159,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
160,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
161,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
162,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
163,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
164,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
165,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
166,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
167,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
168,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
169,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
170,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
171,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
172,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
173,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
174,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
175,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
176,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
177,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
178,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
179,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
180,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
181,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
182,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
183,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
184,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
185,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
186,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
187,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
188,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
189,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
190,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
191,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
192,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
193,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
194,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
195,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
196,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
197,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
198,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
199,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
200,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
201,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
202,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
203,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
204,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
205,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
206,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
207,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
208,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
209,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
210,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
211,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
212,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
213,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
214,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
215,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
216,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
217,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,2,manual__2023-11-23T18:28:08.526678+00:00
218,***,extrair_logs_***,encontrar_ocorrencias_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
219,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
220,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
221,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
222,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
223,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
224,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
225,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
226,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
227,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
228,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
229,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
230,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
231,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
232,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
233,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
234,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
235,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
236,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
237,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
238,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
239,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
240,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
241,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
242,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
243,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
244,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
245,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
246,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
247,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
248,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
249,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
250,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
251,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
252,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
253,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
254,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
255,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
256,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
257,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
258,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
259,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
260,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
261,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
262,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
263,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
264,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
265,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
266,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
267,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
268,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
269,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
270,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
271,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
272,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
273,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
274,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
275,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
276,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
277,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
278,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
279,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
280,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T16:01:59.762109+00:00,7,manual__2023-11-23T16:01:59.762109+00:00
281,***,extrair_logs_***,extrair_logs_dag_conexao,2023-11-23T18:28:08.526678+00:00,1,manual__2023-11-23T18:28:08.526678+00:00
